user_id,age,gender,country,education,job_title,years_experience
19013,45-49,Man,South Korea,Master’s degree,Data Scientist,1-3 years
19014,18-21,Man,India,Bachelor’s degree,Student,1-3 years
19015,30-34,Woman,United States of America,Master’s degree,Business Analyst,1-3 years
19016,25-29,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Student,5-10 years
19017,25-29,Man,India,Master’s degree,Software Engineer,1-3 years
19018,25-29,Woman,Czech Republic,Bachelor’s degree,Data Analyst,I have never written code
19019,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Data Analyst,< 1 years
19020,35-39,Woman,Turkey,Master’s degree,Data Scientist,5-10 years
19021,40-44,Woman,United States of America,Master’s degree,Business Analyst,1-3 years
19022,22-24,Man,India,Master’s degree,Research Scientist,3-5 years
19023,30-34,Woman,Egypt,Doctoral degree,Research Scientist,10-20 years
19024,18-21,Man,India,Bachelor’s degree,Data Scientist,1-3 years
19025,45-49,Man,Singapore,Doctoral degree,Statistician,20+ years
19026,18-21,Man,Nigeria,Bachelor’s degree,Currently not employed,1-3 years
19027,22-24,Man,India,Bachelor’s degree,Data Scientist,1-3 years
19028,25-29,Man,Indonesia,Master’s degree,Data Engineer,3-5 years
19029,40-44,Man,United Arab Emirates,Master’s degree,Software Engineer,10-20 years
19030,18-21,Man,India,Bachelor’s degree,Student,< 1 years
19031,35-39,Man,Netherlands,Master’s degree,Software Engineer,10-20 years
19032,18-21,Man,Taiwan,Some college/university study without earning a bachelor’s degree,Student,1-3 years
19033,45-49,Man,Colombia,Master’s degree,Statistician,1-3 years
19034,40-44,Man,Indonesia,Master’s degree,Statistician,I have never written code
19035,30-34,Man,Other,Master’s degree,Software Engineer,3-5 years
19036,18-21,Man,Nigeria,Master’s degree,Student,< 1 years
19037,35-39,Man,Japan,Some college/university study without earning a bachelor’s degree,Data Engineer,3-5 years
19038,25-29,Man,China,Master’s degree,Machine Learning Engineer,3-5 years
19039,18-21,Woman,India,Bachelor’s degree,Student,< 1 years
19040,18-21,Man,Ghana,Some college/university study without earning a bachelor’s degree,Student,1-3 years
19041,18-21,Woman,China,Some college/university study without earning a bachelor’s degree,Student,< 1 years
19042,22-24,Woman,United States of America,Master’s degree,Student,3-5 years
19043,35-39,Man,Nigeria,Doctoral degree,Business Analyst,I have never written code
19044,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Student,1-3 years
19045,22-24,Woman,Kenya,Bachelor’s degree,Data Analyst,1-3 years
19046,35-39,Man,India,Master’s degree,Software Engineer,5-10 years
19047,35-39,Man,Egypt,Bachelor’s degree,Data Scientist,3-5 years
19048,25-29,Man,India,Bachelor’s degree,Data Analyst,< 1 years
19049,25-29,Man,United States of America,Master’s degree,Other,1-3 years
19050,35-39,Man,United States of America,Master’s degree,Data Analyst,5-10 years
19051,18-21,Man,Other,Some college/university study without earning a bachelor’s degree,Student,1-3 years
19052,25-29,Woman,Pakistan,Master’s degree,Business Analyst,< 1 years
19053,30-34,Woman,Colombia,Bachelor’s degree,Data Analyst,< 1 years
19054,22-24,Woman,United States of America,Master’s degree,Student,1-3 years
19055,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Business Analyst,5-10 years
19056,22-24,Man,India,Master’s degree,Currently not employed,< 1 years
19057,25-29,Woman,India,Master’s degree,Data Scientist,< 1 years
19058,50-54,Man,Belgium,Bachelor’s degree,Software Engineer,20+ years
19059,22-24,Woman,Viet Nam,Master’s degree,Product Manager,< 1 years
19060,35-39,Man,Canada,Some college/university study without earning a bachelor’s degree,Student,< 1 years
19061,30-34,Man,Sri Lanka,Some college/university study without earning a bachelor’s degree,Software Engineer,5-10 years
19062,30-34,Man,Brazil,Master’s degree,Data Scientist,5-10 years
19063,30-34,Man,India,Master’s degree,Other,5-10 years
19064,35-39,Woman,United States of America,Master’s degree,Software Engineer,10-20 years
19065,50-54,Man,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Research Scientist,20+ years
19066,18-21,Woman,Japan,Some college/university study without earning a bachelor’s degree,Student,< 1 years
19067,22-24,Man,India,Bachelor’s degree,Data Scientist,3-5 years
19068,40-44,Man,India,Master’s degree,Program/Project Manager,10-20 years
19069,25-29,Man,Germany,Doctoral degree,Data Scientist,5-10 years
19070,18-21,Man,Italy,Bachelor’s degree,Data Scientist,1-3 years
19071,60-69,Man,United States of America,Master’s degree,Student,10-20 years
19072,22-24,Man,India,Master’s degree,Student,1-3 years
19073,22-24,Man,Other,Bachelor’s degree,Data Analyst,1-3 years
19074,22-24,Woman,Pakistan,Doctoral degree,Student,< 1 years
19075,18-21,Woman,Thailand,Bachelor’s degree,Student,< 1 years
19076,25-29,Man,Other,Professional doctorate,Research Scientist,5-10 years
19077,50-54,Man,Japan,No formal education past high school,Data Scientist,3-5 years
19078,35-39,Man,South Korea,Doctoral degree,Research Scientist,1-3 years
19079,22-24,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Student,1-3 years
19080,22-24,Man,India,Bachelor’s degree,Software Engineer,5-10 years
19081,18-21,Woman,India,Bachelor’s degree,Student,1-3 years
19082,18-21,Man,India,Bachelor’s degree,Student,1-3 years
19083,18-21,Man,India,Bachelor’s degree,Student,1-3 years
19084,35-39,Man,China,Bachelor’s degree,Data Analyst,10-20 years
19085,50-54,Man,Canada,Master’s degree,Other,5-10 years
19086,22-24,Man,India,Bachelor’s degree,Software Engineer,1-3 years
19087,35-39,Man,Brazil,Bachelor’s degree,Student,< 1 years
19088,18-21,Man,Japan,I prefer not to answer,Student,< 1 years
19089,22-24,Man,Egypt,Bachelor’s degree,Data Scientist,1-3 years
19090,22-24,Man,Bangladesh,Bachelor’s degree,Student,1-3 years
19091,45-49,Prefer not to say,United States of America,Bachelor’s degree,Product Manager,1-3 years
19092,40-44,Man,India,Bachelor’s degree,Software Engineer,10-20 years
19093,40-44,Man,Pakistan,Master’s degree,Business Analyst,< 1 years
19094,18-21,Man,Pakistan,Bachelor’s degree,Student,< 1 years
19095,50-54,Man,Japan,No formal education past high school,Software Engineer,20+ years
19096,35-39,Man,Japan,Doctoral degree,Data Analyst,3-5 years
19097,55-59,Man,Ukraine,Professional doctorate,Research Scientist,20+ years
19098,22-24,Man,India,Master’s degree,Currently not employed,1-3 years
19099,22-24,Man,Egypt,Master’s degree,Student,1-3 years
19100,45-49,Man,United States of America,Master’s degree,Data Engineer,10-20 years
19101,30-34,Woman,Brazil,Master’s degree,Data Scientist,3-5 years
19102,18-21,Woman,Indonesia,Master’s degree,Data Engineer,< 1 years
19103,40-44,Man,Colombia,Bachelor’s degree,Currently not employed,< 1 years
19104,25-29,Man,Indonesia,Master’s degree,Data Scientist,5-10 years
19105,45-49,Man,Taiwan,Master’s degree,Software Engineer,5-10 years
19106,22-24,Man,Japan,Master’s degree,Student,3-5 years
19107,55-59,Man,Greece,Master’s degree,Program/Project Manager,20+ years
19108,30-34,Man,Germany,Bachelor’s degree,Data Engineer,5-10 years
19109,18-21,Man,Viet Nam,Bachelor’s degree,Data Scientist,1-3 years
19110,22-24,Man,Indonesia,Bachelor’s degree,Statistician,< 1 years
19111,35-39,Man,Russia,Doctoral degree,Statistician,5-10 years
19112,18-21,Man,India,Bachelor’s degree,Student,3-5 years
19113,40-44,Man,United States of America,Doctoral degree,Data Scientist,10-20 years
19114,30-34,Man,Australia,Master’s degree,Data Scientist,10-20 years
19115,18-21,Woman,India,Bachelor’s degree,Student,< 1 years
19116,40-44,Man,Israel,Doctoral degree,Data Scientist,10-20 years
19117,35-39,Man,Brazil,Doctoral degree,Other,3-5 years
19118,18-21,Man,India,Bachelor’s degree,Student,1-3 years
19119,35-39,Man,Nigeria,Master’s degree,Software Engineer,3-5 years
19120,18-21,Man,India,Master’s degree,Student,1-3 years
19121,25-29,Man,United States of America,Some college/university study without earning a bachelor’s degree,Student,< 1 years
19122,45-49,Woman,Portugal,Master’s degree,Business Analyst,5-10 years
19123,30-34,Man,India,Bachelor’s degree,Currently not employed,1-3 years
19124,40-44,Man,Ecuador,Doctoral degree,Data Scientist,3-5 years
19125,35-39,Woman,United States of America,Bachelor’s degree,Currently not employed,1-3 years
19126,25-29,Man,Nigeria,Bachelor’s degree,Business Analyst,3-5 years
19127,35-39,Prefer not to say,India,Master’s degree,DBA/Database Engineer,5-10 years
19128,22-24,Man,India,Bachelor’s degree,Research Scientist,< 1 years
19129,25-29,Man,United States of America,Master’s degree,Research Scientist,1-3 years
19130,25-29,Man,Other,Bachelor’s degree,Data Analyst,1-3 years
19131,25-29,Man,China,Master’s degree,Student,3-5 years
19132,30-34,Man,Nigeria,Master’s degree,Data Analyst,3-5 years
19133,55-59,Man,Brazil,Master’s degree,Other,20+ years
19134,30-34,Man,Argentina,Master’s degree,Data Scientist,5-10 years
19135,50-54,Man,Poland,Doctoral degree,Research Scientist,20+ years
19136,22-24,Man,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Business Analyst,< 1 years
19137,18-21,Woman,India,Bachelor’s degree,Student,1-3 years
19138,50-54,Man,India,Master’s degree,Data Scientist,20+ years
19139,22-24,Man,China,Master’s degree,Data Engineer,< 1 years
19140,25-29,Man,Romania,Master’s degree,Data Scientist,3-5 years
19141,25-29,Woman,Italy,Master’s degree,Data Scientist,5-10 years
19142,22-24,Man,France,Master’s degree,Student,3-5 years
19143,18-21,Woman,"Iran, Islamic Republic of...",Bachelor’s degree,Student,1-3 years
19144,22-24,Man,India,Master’s degree,Business Analyst,I have never written code
19145,25-29,Man,India,Master’s degree,Other,I have never written code
19146,25-29,Man,Taiwan,Master’s degree,Software Engineer,1-3 years
19147,25-29,Man,Other,Bachelor’s degree,Machine Learning Engineer,1-3 years
19148,25-29,Man,Other,Master’s degree,Data Scientist,1-3 years
19149,22-24,Woman,India,I prefer not to answer,Student,5-10 years
19150,22-24,Man,Spain,Master’s degree,Data Scientist,3-5 years
19151,30-34,Man,Brazil,Doctoral degree,Software Engineer,10-20 years
19152,30-34,Man,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a bachelor’s degree,Data Scientist,5-10 years
19153,18-21,Woman,India,Some college/university study without earning a bachelor’s degree,Student,1-3 years
19154,30-34,Man,Japan,Master’s degree,Program/Project Manager,5-10 years
19155,30-34,Man,China,Doctoral degree,Machine Learning Engineer,10-20 years
19156,18-21,Woman,Ukraine,Bachelor’s degree,Currently not employed,3-5 years
19157,22-24,Man,Nigeria,Bachelor’s degree,Data Scientist,1-3 years
19158,22-24,Man,China,I prefer not to answer,Student,3-5 years
19159,45-49,Man,Other,Master’s degree,Software Engineer,20+ years
19160,25-29,Man,India,Master’s degree,Program/Project Manager,1-3 years
19161,35-39,Woman,Russia,Doctoral degree,Research Scientist,3-5 years
19162,22-24,Man,India,Bachelor’s degree,Software Engineer,5-10 years
19163,40-44,Man,Thailand,Master’s degree,Currently not employed,5-10 years
19164,25-29,Man,India,Bachelor’s degree,Business Analyst,1-3 years
19165,22-24,Woman,India,I prefer not to answer,Data Analyst,< 1 years
19166,35-39,Man,Turkey,Bachelor’s degree,Data Analyst,< 1 years
19167,25-29,Man,India,Bachelor’s degree,Data Engineer,3-5 years
19168,22-24,Man,China,Bachelor’s degree,Student,3-5 years
19169,18-21,Man,Poland,Bachelor’s degree,Student,1-3 years
19170,25-29,Man,Denmark,Master’s degree,Currently not employed,3-5 years
19171,35-39,Man,Canada,Master’s degree,Data Scientist,10-20 years
19172,25-29,Man,Bangladesh,Bachelor’s degree,Student,< 1 years
19173,22-24,Man,India,Bachelor’s degree,Machine Learning Engineer,< 1 years
19174,30-34,Man,Germany,Master’s degree,Software Engineer,3-5 years
19175,30-34,Woman,Ukraine,Master’s degree,Student,1-3 years
19176,30-34,Woman,South Korea,Bachelor’s degree,Software Engineer,5-10 years
19177,40-44,Man,Ukraine,Doctoral degree,Other,< 1 years
19178,35-39,Man,Mexico,Master’s degree,Other,< 1 years
19179,22-24,Man,India,I prefer not to answer,Currently not employed,< 1 years
19180,35-39,Man,United States of America,Master’s degree,Data Scientist,5-10 years
19181,25-29,Man,India,Bachelor’s degree,Currently not employed,1-3 years
19182,22-24,Man,India,Bachelor’s degree,Student,< 1 years
19183,35-39,Woman,Japan,I prefer not to answer,Research Scientist,< 1 years
19184,18-21,Man,Russia,Some college/university study without earning a bachelor’s degree,Data Scientist,1-3 years
19185,18-21,Woman,India,Bachelor’s degree,Student,3-5 years
19186,22-24,Man,France,Master’s degree,Student,3-5 years
19187,45-49,Man,India,Master’s degree,Program/Project Manager,20+ years
19188,22-24,Man,India,Bachelor’s degree,Currently not employed,< 1 years
19189,35-39,Man,Bangladesh,Master’s degree,Software Engineer,10-20 years
19190,18-21,Woman,India,Some college/university study without earning a bachelor’s degree,Student,< 1 years
19191,22-24,Man,Spain,Bachelor’s degree,Software Engineer,3-5 years
19192,25-29,Man,Other,Master’s degree,Research Scientist,1-3 years
19193,25-29,Man,India,Bachelor’s degree,Data Analyst,1-3 years
19194,25-29,Woman,"Iran, Islamic Republic of...",Master’s degree,Data Scientist,3-5 years
19195,50-54,Man,United States of America,Bachelor’s degree,Software Engineer,5-10 years
19196,50-54,Man,Japan,Master’s degree,Product Manager,10-20 years
19197,30-34,Man,Spain,Master’s degree,Machine Learning Engineer,1-3 years
19198,18-21,Man,India,Bachelor’s degree,Software Engineer,< 1 years
19199,18-21,Man,India,Bachelor’s degree,Student,1-3 years
19200,45-49,Woman,Other,Master’s degree,Data Analyst,10-20 years
19201,35-39,Man,Ukraine,Bachelor’s degree,Software Engineer,5-10 years
19202,40-44,Man,Brazil,Bachelor’s degree,Data Engineer,5-10 years
19203,45-49,Man,Portugal,Bachelor’s degree,Currently not employed,1-3 years
19204,22-24,Man,India,Master’s degree,Student,1-3 years
19205,22-24,Man,India,Master’s degree,Currently not employed,1-3 years
19206,25-29,Man,Other,Bachelor’s degree,Data Scientist,3-5 years
19207,25-29,Man,India,Bachelor’s degree,Other,I have never written code
19208,18-21,Man,India,Bachelor’s degree,Student,1-3 years
19209,30-34,Man,Nigeria,Bachelor’s degree,Student,3-5 years
19210,30-34,Man,India,Master’s degree,Data Scientist,5-10 years
19211,40-44,Woman,Russia,Bachelor’s degree,Software Engineer,5-10 years
19212,22-24,Woman,India,Master’s degree,Student,5-10 years
19213,30-34,Man,Japan,Master’s degree,Research Scientist,< 1 years
19214,22-24,Man,Egypt,Bachelor’s degree,Data Engineer,< 1 years
19215,25-29,Man,Kenya,Master’s degree,Other,1-3 years
19216,30-34,Man,Australia,Some college/university study without earning a bachelor’s degree,DBA/Database Engineer,1-3 years
19217,18-21,Man,India,Bachelor’s degree,Student,< 1 years
19218,25-29,Woman,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Student,5-10 years
19219,55-59,Man,South Korea,Doctoral degree,Program/Project Manager,1-3 years
19220,60-69,Woman,Other,Bachelor’s degree,Other,I have never written code
19221,25-29,Man,India,Bachelor’s degree,Other,< 1 years
19222,22-24,Man,Morocco,Master’s degree,Student,3-5 years
19223,22-24,Man,Algeria,Doctoral degree,Machine Learning Engineer,3-5 years
19224,25-29,Man,Egypt,Bachelor’s degree,Machine Learning Engineer,3-5 years
19225,25-29,Man,United States of America,Master’s degree,Research Scientist,1-3 years
19226,22-24,Man,China,Master’s degree,Student,3-5 years
19227,22-24,Man,India,Master’s degree,Data Analyst,1-3 years
19228,50-54,Man,Brazil,Master’s degree,DBA/Database Engineer,20+ years
19229,25-29,Man,Argentina,Master’s degree,Software Engineer,3-5 years
